season,round,raceName,circuitId,date,driverId,driverName,constructorId,constructorName,grid,position,positionText,status,points,laps,time,rank,fastestLapTime
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,massa,Felipe Massa,williams,Williams,5,12,12,Collision,0.0,69,,1,1:18.504
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,sutil,Adrian Sutil,sauber,Sauber,16,13,13,+1 Lap,0.0,69,,17,1:20.226
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,gutierrez,Esteban Gutiérrez,sauber,Sauber,22,14,14,ERS,0.0,64,,16,1:20.112
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,grosjean,Romain Grosjean,lotus_f1,Lotus F1,14,15,R,Rear wing,0.0,59,,14,1:19.650
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,15,16,R,Drivetrain,0.0,47,,15,1:19.978
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,hamilton,Lewis Hamilton,mercedes,Mercedes,2,17,R,Brakes,0.0,46,,9,1:18.942
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,kobayashi,Kamui Kobayashi,caterham,Caterham,21,18,R,Suspension,0.0,23,,19,1:23.130
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,17,19,R,Power Unit,0.0,21,,18,1:21.514
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,ericsson,Marcus Ericsson,caterham,Caterham,20,20,R,Turbo,0.0,7,,20,1:51.041
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,chilton,Max Chilton,marussia,Marussia,18,21,R,Collision,0.0,0,,,
2014,7,Canadian Grand Prix,villeneuve,2014-06-08,jules_bianchi,Jules Bianchi,marussia,Marussia,19,22,R,Collision,0.0,0,,,
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,rosberg,Nico Rosberg,mercedes,Mercedes,3,1,1,Finished,25.0,71,1:27:54.976,6,1:12.598
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,hamilton,Lewis Hamilton,mercedes,Mercedes,9,2,2,Finished,18.0,71,+1.932,2,1:12.217
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,bottas,Valtteri Bottas,williams,Williams,2,3,3,Finished,15.0,71,+8.172,3,1:12.581
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,massa,Felipe Massa,williams,Williams,1,4,4,Finished,12.0,71,+17.358,4,1:12.586
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,alonso,Fernando Alonso,ferrari,Ferrari,4,5,5,Finished,10.0,71,+18.553,5,1:12.595
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,perez,Sergio Pérez,force_india,Force India,15,6,6,Finished,8.0,71,+28.546,1,1:12.142
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,6,7,7,Finished,6.0,71,+32.031,7,1:12.746
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,ricciardo,Daniel Ricciardo,red_bull,Red Bull,5,8,8,Finished,4.0,71,+43.522,10,1:13.060
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,hulkenberg,Nico Hülkenberg,force_india,Force India,10,9,9,Finished,2.0,71,+44.137,11,1:13.156
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,raikkonen,Kimi Räikkönen,ferrari,Ferrari,8,10,10,Finished,1.0,71,+47.777,9,1:12.884
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,button,Jenson Button,mclaren,McLaren,11,11,11,Finished,0.0,71,+50.966,8,1:12.858
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,13,12,12,+1 Lap,0.0,70,,12,1:13.187
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,sutil,Adrian Sutil,sauber,Sauber,16,13,13,+1 Lap,0.0,70,,14,1:13.709
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,grosjean,Romain Grosjean,lotus_f1,Lotus F1,22,14,14,+1 Lap,0.0,70,,15,1:13.953
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,jules_bianchi,Jules Bianchi,marussia,Marussia,18,15,15,+2 Laps,0.0,69,,19,1:14.476
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,kobayashi,Kamui Kobayashi,caterham,Caterham,19,16,16,+2 Laps,0.0,69,,22,1:15.274
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,chilton,Max Chilton,marussia,Marussia,21,17,17,+2 Laps,0.0,69,,21,1:14.847
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,ericsson,Marcus Ericsson,caterham,Caterham,20,18,18,+2 Laps,0.0,69,,20,1:14.672
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,gutierrez,Esteban Gutiérrez,sauber,Sauber,17,19,19,+2 Laps,0.0,69,,16,1:14.036
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,14,20,R,Brakes,0.0,59,,13,1:13.317
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,vettel,Sebastian Vettel,red_bull,Red Bull,12,21,R,Electrical,0.0,34,,17,1:14.254
2014,8,Austrian Grand Prix,red_bull_ring,2014-06-22,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,7,22,R,Suspension,0.0,24,,18,1:14.332
2014,9,British Grand Prix,silverstone,2014-07-06,hamilton,Lewis Hamilton,mercedes,Mercedes,6,1,1,Finished,25.0,52,2:26:52.094,1,1:37.176
2014,9,British Grand Prix,silverstone,2014-07-06,bottas,Valtteri Bottas,williams,Williams,14,2,2,Finished,18.0,52,+30.135,4,1:38.264
2014,9,British Grand Prix,silverstone,2014-07-06,ricciardo,Daniel Ricciardo,red_bull,Red Bull,8,3,3,Finished,15.0,52,+46.495,7,1:38.459
2014,9,British Grand Prix,silverstone,2014-07-06,button,Jenson Button,mclaren,McLaren,3,4,4,Finished,12.0,52,+47.390,5,1:38.284
2014,9,British Grand Prix,silverstone,2014-07-06,vettel,Sebastian Vettel,red_bull,Red Bull,2,5,5,Finished,10.0,52,+53.864,2,1:37.481
2014,9,British Grand Prix,silverstone,2014-07-06,alonso,Fernando Alonso,ferrari,Ferrari,16,6,6,Finished,8.0,52,+59.946,8,1:38.587
2014,9,British Grand Prix,silverstone,2014-07-06,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,5,7,7,Finished,6.0,52,+1:02.563,10,1:38.677
2014,9,British Grand Prix,silverstone,2014-07-06,hulkenberg,Nico Hülkenberg,force_india,Force India,4,8,8,Finished,4.0,52,+1:28.692,9,1:38.625
2014,9,British Grand Prix,silverstone,2014-07-06,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,9,9,9,Finished,2.0,52,+1:29.340,6,1:38.407
2014,9,British Grand Prix,silverstone,2014-07-06,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,10,10,10,+1 Lap,1.0,51,,13,1:39.261
2014,9,British Grand Prix,silverstone,2014-07-06,perez,Sergio Pérez,force_india,Force India,7,11,11,+1 Lap,0.0,51,,11,1:38.716
2014,9,British Grand Prix,silverstone,2014-07-06,grosjean,Romain Grosjean,lotus_f1,Lotus F1,11,12,12,+1 Lap,0.0,51,,12,1:38.919
2014,9,British Grand Prix,silverstone,2014-07-06,sutil,Adrian Sutil,sauber,Sauber,13,13,13,+1 Lap,0.0,51,,15,1:40.041
2014,9,British Grand Prix,silverstone,2014-07-06,jules_bianchi,Jules Bianchi,marussia,Marussia,12,14,14,+1 Lap,0.0,51,,14,1:39.961
2014,9,British Grand Prix,silverstone,2014-07-06,kobayashi,Kamui Kobayashi,caterham,Caterham,22,15,15,+2 Laps,0.0,50,,18,1:41.462
2014,9,British Grand Prix,silverstone,2014-07-06,chilton,Max Chilton,marussia,Marussia,17,16,16,+2 Laps,0.0,50,,17,1:40.399
2014,9,British Grand Prix,silverstone,2014-07-06,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,20,17,17,+3 Laps,0.0,49,,16,1:40.314
2014,9,British Grand Prix,silverstone,2014-07-06,rosberg,Nico Rosberg,mercedes,Mercedes,1,18,R,Gearbox,0.0,28,,3,1:38.091
2014,9,British Grand Prix,silverstone,2014-07-06,ericsson,Marcus Ericsson,caterham,Caterham,21,19,R,Suspension,0.0,11,,20,1:44.319
2014,9,British Grand Prix,silverstone,2014-07-06,gutierrez,Esteban Gutiérrez,sauber,Sauber,19,20,R,Collision,0.0,9,,19,1:42.566
2014,9,British Grand Prix,silverstone,2014-07-06,massa,Felipe Massa,williams,Williams,15,21,R,Collision,0.0,0,,,
2014,9,British Grand Prix,silverstone,2014-07-06,raikkonen,Kimi Räikkönen,ferrari,Ferrari,18,22,R,Collision,0.0,0,,,
2014,10,German Grand Prix,hockenheimring,2014-07-20,rosberg,Nico Rosberg,mercedes,Mercedes,1,1,1,Finished,25.0,67,1:33:42.914,6,1:21.298
2014,10,German Grand Prix,hockenheimring,2014-07-20,bottas,Valtteri Bottas,williams,Williams,2,2,2,Finished,18.0,67,+20.789,9,1:21.494
2014,10,German Grand Prix,hockenheimring,2014-07-20,hamilton,Lewis Hamilton,mercedes,Mercedes,20,3,3,Finished,15.0,67,+22.530,1,1:19.908
2014,10,German Grand Prix,hockenheimring,2014-07-20,vettel,Sebastian Vettel,red_bull,Red Bull,6,4,4,Finished,12.0,67,+44.014,10,1:21.545
2014,10,German Grand Prix,hockenheimring,2014-07-20,alonso,Fernando Alonso,ferrari,Ferrari,7,5,5,Finished,10.0,67,+52.467,3,1:20.548
2014,10,German Grand Prix,hockenheimring,2014-07-20,ricciardo,Daniel Ricciardo,red_bull,Red Bull,5,6,6,Finished,8.0,67,+52.549,5,1:20.846
2014,10,German Grand Prix,hockenheimring,2014-07-20,hulkenberg,Nico Hülkenberg,force_india,Force India,9,7,7,Finished,6.0,67,+1:04.178,13,1:22.098
2014,10,German Grand Prix,hockenheimring,2014-07-20,button,Jenson Button,mclaren,McLaren,11,8,8,Finished,4.0,67,+1:24.711,8,1:21.346
2014,10,German Grand Prix,hockenheimring,2014-07-20,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,4,9,9,+1 Lap,2.0,66,,2,1:20.224
2014,10,German Grand Prix,hockenheimring,2014-07-20,perez,Sergio Pérez,force_india,Force India,10,10,10,+1 Lap,1.0,66,,4,1:20.752
2014,10,German Grand Prix,hockenheimring,2014-07-20,raikkonen,Kimi Räikkönen,ferrari,Ferrari,12,11,11,+1 Lap,0.0,66,,7,1:21.338
2014,10,German Grand Prix,hockenheimring,2014-07-20,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,18,12,12,+1 Lap,0.0,66,,15,1:22.305
2014,10,German Grand Prix,hockenheimring,2014-07-20,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,13,13,13,+1 Lap,0.0,66,,11,1:21.876
2014,10,German Grand Prix,hockenheimring,2014-07-20,gutierrez,Esteban Gutiérrez,sauber,Sauber,16,14,14,+1 Lap,0.0,66,,12,1:22.008
2014,10,German Grand Prix,hockenheimring,2014-07-20,jules_bianchi,Jules Bianchi,marussia,Marussia,17,15,15,+1 Lap,0.0,66,,16,1:22.522
2014,10,German Grand Prix,hockenheimring,2014-07-20,kobayashi,Kamui Kobayashi,caterham,Caterham,19,16,16,+2 Laps,0.0,65,,18,1:22.866
2014,10,German Grand Prix,hockenheimring,2014-07-20,chilton,Max Chilton,marussia,Marussia,21,17,17,+2 Laps,0.0,65,,19,1:23.035
2014,10,German Grand Prix,hockenheimring,2014-07-20,ericsson,Marcus Ericsson,caterham,Caterham,22,18,18,+2 Laps,0.0,65,,20,1:23.230
2014,10,German Grand Prix,hockenheimring,2014-07-20,sutil,Adrian Sutil,sauber,Sauber,15,19,R,Brakes,0.0,47,,17,1:22.529
2014,10,German Grand Prix,hockenheimring,2014-07-20,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,8,20,R,Oil leak,0.0,44,,14,1:22.179
2014,10,German Grand Prix,hockenheimring,2014-07-20,grosjean,Romain Grosjean,lotus_f1,Lotus F1,14,21,R,Water leak,0.0,26,,21,1:24.137
2014,10,German Grand Prix,hockenheimring,2014-07-20,massa,Felipe Massa,williams,Williams,3,22,R,Collision,0.0,0,,,
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,ricciardo,Daniel Ricciardo,red_bull,Red Bull,4,1,1,Finished,25.0,70,1:53:05.058,2,1:26.608
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,alonso,Fernando Alonso,ferrari,Ferrari,5,2,2,Finished,18.0,70,+5.225,5,1:27.419
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,hamilton,Lewis Hamilton,mercedes,Mercedes,22,3,3,Finished,15.0,70,+5.857,4,1:27.380
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,rosberg,Nico Rosberg,mercedes,Mercedes,1,4,4,Finished,12.0,70,+6.361,1,1:25.724
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,massa,Felipe Massa,williams,Williams,6,5,5,Finished,10.0,70,+29.841,7,1:28.229
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,raikkonen,Kimi Räikkönen,ferrari,Ferrari,16,6,6,Finished,8.0,70,+31.491,6,1:27.983
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,vettel,Sebastian Vettel,red_bull,Red Bull,2,7,7,Finished,6.0,70,+40.964,9,1:28.746
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,bottas,Valtteri Bottas,williams,Williams,3,8,8,Finished,4.0,70,+41.344,3,1:26.850
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,8,9,9,Finished,2.0,70,+58.527,11,1:29.120
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,button,Jenson Button,mclaren,McLaren,7,10,10,Finished,1.0,70,+1:07.280,13,1:29.156
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,sutil,Adrian Sutil,sauber,Sauber,11,11,11,Finished,0.0,70,+1:08.169,8,1:28.704
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,21,12,12,Finished,0.0,70,+1:18.465,10,1:28.883
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,20,13,13,Finished,0.0,70,+1:24.024,12,1:29.128
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,10,14,14,+1 Lap,0.0,69,,14,1:29.401
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,jules_bianchi,Jules Bianchi,marussia,Marussia,15,15,15,+1 Lap,0.0,69,,16,1:29.883
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,chilton,Max Chilton,marussia,Marussia,18,16,16,+1 Lap,0.0,69,,15,1:29.499
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,gutierrez,Esteban Gutiérrez,sauber,Sauber,13,17,R,Retired,0.0,33,,18,1:30.485
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,kobayashi,Kamui Kobayashi,caterham,Caterham,17,18,R,Retired,0.0,26,,19,1:32.888
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,perez,Sergio Pérez,force_india,Force India,12,19,R,Accident,0.0,23,,17,1:30.280
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,hulkenberg,Nico Hülkenberg,force_india,Force India,9,20,R,Accident,0.0,16,,20,1:41.151
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,grosjean,Romain Grosjean,lotus_f1,Lotus F1,14,21,R,Accident,0.0,11,,21,1:46.312
2014,11,Hungarian Grand Prix,hungaroring,2014-07-27,ericsson,Marcus Ericsson,caterham,Caterham,19,22,R,Accident,0.0,8,,22,1:48.459
2014,12,Belgian Grand Prix,spa,2014-08-24,ricciardo,Daniel Ricciardo,red_bull,Red Bull,5,1,1,Finished,25.0,44,1:24:36.556,6,1:52.974
2014,12,Belgian Grand Prix,spa,2014-08-24,rosberg,Nico Rosberg,mercedes,Mercedes,1,2,2,Finished,18.0,44,+3.383,1,1:50.511
2014,12,Belgian Grand Prix,spa,2014-08-24,bottas,Valtteri Bottas,williams,Williams,6,3,3,Finished,15.0,44,+28.032,4,1:52.716
2014,12,Belgian Grand Prix,spa,2014-08-24,raikkonen,Kimi Räikkönen,ferrari,Ferrari,8,4,4,Finished,12.0,44,+36.815,13,1:54.090
2014,12,Belgian Grand Prix,spa,2014-08-24,vettel,Sebastian Vettel,red_bull,Red Bull,3,5,5,Finished,10.0,44,+52.196,5,1:52.953
2014,12,Belgian Grand Prix,spa,2014-08-24,button,Jenson Button,mclaren,McLaren,10,6,6,Finished,8.0,44,+54.580,8,1:53.483
2014,12,Belgian Grand Prix,spa,2014-08-24,alonso,Fernando Alonso,ferrari,Ferrari,4,7,7,Finished,6.0,44,+1:01.162,11,1:53.879
2014,12,Belgian Grand Prix,spa,2014-08-24,perez,Sergio Pérez,force_india,Force India,13,8,8,Finished,4.0,44,+1:04.293,16,1:54.532
2014,12,Belgian Grand Prix,spa,2014-08-24,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,11,9,9,Finished,2.0,44,+1:05.347,14,1:54.159
2014,12,Belgian Grand Prix,spa,2014-08-24,hulkenberg,Nico Hülkenberg,force_india,Force India,18,10,10,Finished,1.0,44,+1:05.697,9,1:53.612
2014,12,Belgian Grand Prix,spa,2014-08-24,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,12,11,11,Finished,0.0,44,+1:11.920,7,1:53.276
2014,12,Belgian Grand Prix,spa,2014-08-24,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,7,12,12,Finished,0.0,44,+1:14.262,15,1:54.203
2014,12,Belgian Grand Prix,spa,2014-08-24,massa,Felipe Massa,williams,Williams,9,13,13,Finished,0.0,44,+1:15.975,3,1:52.512
2014,12,Belgian Grand Prix,spa,2014-08-24,sutil,Adrian Sutil,sauber,Sauber,14,14,14,Finished,0.0,44,+1:22.447,2,1:52.413
2014,12,Belgian Grand Prix,spa,2014-08-24,gutierrez,Esteban Gutiérrez,sauber,Sauber,20,15,15,Finished,0.0,44,+1:30.825,12,1
2014,12,Belgian Grand Prix,spa,2014-08-24,chilton,Max Chilton,marussia,Marussia,19,16,16,+1 Lap,0.0,43,,17,1:55.247
2014,12,Belgian Grand Prix,spa,2014-08-24,ericsson,Marcus Ericsson,caterham,Caterham,22,17,17,+1 Lap,0.0,43,,19,1:55.900
2014,12,Belgian Grand Prix,spa,2014-08-24,jules_bianchi,Jules Bianchi,marussia,Marussia,16,18,18,Gearbox,0.0,39,,20,1:56.347
2014,12,Belgian Grand Prix,spa,2014-08-24,hamilton,Lewis Hamilton,mercedes,Mercedes,2,19,R,Retired,0.0,38,,10,1:53.707
2014,12,Belgian Grand Prix,spa,2014-08-24,grosjean,Romain Grosjean,lotus_f1,Lotus F1,15,20,R,Retired,0.0,33,,18,1:55.649
2014,12,Belgian Grand Prix,spa,2014-08-24,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,17,21,R,Mechanical,0.0,1,,,
2014,12,Belgian Grand Prix,spa,2014-08-24,lotterer,André Lotterer,caterham,Caterham,21,22,R,Power Unit,0.0,1,,,
2014,13,Italian Grand Prix,monza,2014-09-07,hamilton,Lewis Hamilton,mercedes,Mercedes,1,1,1,Finished,25.0,53,1:19:10.236,1,1:28.004
2014,13,Italian Grand Prix,monza,2014-09-07,rosberg,Nico Rosberg,mercedes,Mercedes,2,2,2,Finished,18.0,53,+3.175,2,1:28.206
2014,13,Italian Grand Prix,monza,2014-09-07,massa,Felipe Massa,williams,Williams,4,3,3,Finished,15.0,53,+25.026,3,1:28.342
2014,13,Italian Grand Prix,monza,2014-09-07,bottas,Valtteri Bottas,williams,Williams,3,4,4,Finished,12.0,53,+40.786,5,1:28.559
2014,13,Italian Grand Prix,monza,2014-09-07,ricciardo,Daniel Ricciardo,red_bull,Red Bull,9,5,5,Finished,10.0,53,+50.309,6,1:28.588
2014,13,Italian Grand Prix,monza,2014-09-07,vettel,Sebastian Vettel,red_bull,Red Bull,8,6,6,Finished,8.0,53,+59.965,10,1:29.141
2014,13,Italian Grand Prix,monza,2014-09-07,perez,Sergio Pérez,force_india,Force India,10,7,7,Finished,6.0,53,+1:02.518,8,1:29.107
2014,13,Italian Grand Prix,monza,2014-09-07,button,Jenson Button,mclaren,McLaren,6,8,8,Finished,4.0,53,+1:03.063,11,1:29.245
2014,13,Italian Grand Prix,monza,2014-09-07,raikkonen,Kimi Räikkönen,ferrari,Ferrari,11,9,9,Finished,2.0,53,+1:03.535,7,1:28.942
2014,13,Italian Grand Prix,monza,2014-09-07,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,5,10,10,Finished,1.0,53,+1:06.171,12,1:29.283
2014,13,Italian Grand Prix,monza,2014-09-07,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,21,11,11,Finished,0.0,53,+1:11.184,4,1:28.486
2014,13,Italian Grand Prix,monza,2014-09-07,hulkenberg,Nico Hülkenberg,force_india,Force India,13,12,12,Finished,0.0,53,+1:12.606,13,1:29.366
2014,13,Italian Grand Prix,monza,2014-09-07,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,12,13,13,Finished,0.0,53,+1:13.093,9,1:29.121
2014,13,Italian Grand Prix,monza,2014-09-07,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,16,14,14,+1 Lap,0.0,52,,17,1:29.856
2014,13,Italian Grand Prix,monza,2014-09-07,sutil,Adrian Sutil,sauber,Sauber,14,15,15,+1 Lap,0.0,52,,14,1:29.375
2014,13,Italian Grand Prix,monza,2014-09-07,grosjean,Romain Grosjean,lotus_f1,Lotus F1,17,16,16,+1 Lap,0.0,52,,18,1:30.083
2014,13,Italian Grand Prix,monza,2014-09-07,kobayashi,Kamui Kobayashi,caterham,Caterham,18,17,17,+1 Lap,0.0,52,,21,1:30.758
2014,13,Italian Grand Prix,monza,2014-09-07,jules_bianchi,Jules Bianchi,marussia,Marussia,19,18,18,+1 Lap,0.0,52,,20,1:30.521
2014,13,Italian Grand Prix,monza,2014-09-07,gutierrez,Esteban Gutiérrez,sauber,Sauber,15,19,19,+2 Laps,0.0,51,,15,1:29.449
2014,13,Italian Grand Prix,monza,2014-09-07,ericsson,Marcus Ericsson,caterham,Caterham,22,20,20,+2 Laps,0.0,51,,19,1:30.280
2014,13,Italian Grand Prix,monza,2014-09-07,alonso,Fernando Alonso,ferrari,Ferrari,7,21,R,Engine,0.0,28,,16,1:29.680
2014,13,Italian Grand Prix,monza,2014-09-07,chilton,Max Chilton,marussia,Marussia,20,22,R,Accident,0.0,5,,22,1:32.569
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,hamilton,Lewis Hamilton,mercedes,Mercedes,1,1,1,Finished,25.0,60,2:00:04.795,1,1:50.417
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,vettel,Sebastian Vettel,red_bull,Red Bull,4,2,2,Finished,18.0,60,+13.534,8,1:52.519
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,ricciardo,Daniel Ricciardo,red_bull,Red Bull,3,3,3,Finished,15.0,60,+14.273,9,1:52.569
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,alonso,Fernando Alonso,ferrari,Ferrari,5,4,4,Finished,12.0,60,+15.389,6,1:52.115
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,massa,Felipe Massa,williams,Williams,6,5,5,Finished,10.0,60,+42.161,13,1:53.283
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,vergne,Jean-Éric Vergne,toro_rosso,Toro Rosso,12,6,6,Finished,8.0,60,+56.801,4,1:51.937
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,perez,Sergio Pérez,force_india,Force India,15,7,7,Finished,6.0,60,+59.038,5,1:52.007
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,raikkonen,Kimi Räikkönen,ferrari,Ferrari,7,8,8,Finished,4.0,60,+1:00.641,11,1:52.872
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,hulkenberg,Nico Hülkenberg,force_india,Force India,13,9,9,Finished,2.0,60,+1:01.661,10,1:52.762
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,kevin_magnussen,Kevin Magnussen,mclaren,McLaren,9,10,10,Finished,1.0,60,+1:02.230,2,1:51.639
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,bottas,Valtteri Bottas,williams,Williams,8,11,11,Finished,0.0,60,+1:05.065,7,1:52.515
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,maldonado,Pastor Maldonado,lotus_f1,Lotus F1,18,12,12,Finished,0.0,60,+1:06.915,12,1:53.213
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,grosjean,Romain Grosjean,lotus_f1,Lotus F1,16,13,13,Finished,0.0,60,+1:08.029,15,1:53.543
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,kvyat,Daniil Kvyat,toro_rosso,Toro Rosso,10,14,14,Finished,0.0,60,+1:12.008,3,1:51.761
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,ericsson,Marcus Ericsson,caterham,Caterham,22,15,15,Finished,0.0,60,+1:34.188,19,1:55.416
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,jules_bianchi,Jules Bianchi,marussia,Marussia,19,16,16,Finished,0.0,60,+1:34.543,14,1:53.538
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,chilton,Max Chilton,marussia,Marussia,21,17,17,+1 Lap,0.0,59,,17,1:53.807
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,button,Jenson Button,mclaren,McLaren,11,18,R,Retired,0.0,52,,16,1:53.707
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,sutil,Adrian Sutil,sauber,Sauber,17,19,R,Water pressure,0.0,40,,18,1:53.948
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,gutierrez,Esteban Gutiérrez,sauber,Sauber,14,20,R,Electrical,0.0,17,,20,1:55.684
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,rosberg,Nico Rosberg,mercedes,Mercedes,2,21,R,Electrical,0.0,13,,21,1:56.769
2014,14,Singapore Grand Prix,marina_bay,2014-09-21,kobayashi,Kamui Kobayashi,caterham,Caterham,20,22,W,Power Unit,0.0,0,,,
2014,15,Japanese Grand Prix,suzuka,2014-10-05,hamilton,Lewis Hamilton,mercedes,Mercedes,2,1,1,Finished,25.0,44,1:51:43.021,1,1:51.600
2014,15,Japanese Grand Prix,suzuka,2014-10-05,rosberg,Nico Rosberg,mercedes,Mercedes,1,2,2,Finished,18.0,44,+9.180,6,1:52.551
2014,15,Japanese Grand Prix,suzuka,2014-10-05,vettel,Sebastian Vettel,red_bull,Red Bull,9,3,3,Finished,15.0,44,+29.122,3,1:51.915
2014,15,Japanese Grand Prix,suzuka,2014-10-05,ricciardo,Daniel Ricciardo,red_bull,Red Bull,6,4,4,Finished,12.0,44,+38.818,4,1:52.231
2014,15,Japanese Grand Prix,suzuka,2014-10-05,button,Jenson Button,mclaren,McLaren,8,5,5,Finished,10.0,44,+1:07.550,2,1:51.721
2014,15,Japanese Grand Prix,suzuka,2014-10-05,bottas,Valtteri Bottas,williams,Williams,3,6,6,Finished,8.0,44,+1:53.773,13,1:54.103
2014,15,Japanese Grand Prix,suzuka,2014-10-05,massa,Felipe Massa,williams,Williams,4,7,7,Finished,6.0,44,+1:55.126,8,1:53.450
